id,name,type,parentId
411121,Wu Yang Xian,4,411100
411122,Lin Ying Xian,4,411100
411171,Ta He Jing Ji Ji Shu Kai Fa Qu,4,411100
411202,Hu Bin Qu,4,411200
411203,Shan Zhou Qu,4,411200
411221,Mian Chi Xian,4,411200
411224,Lu Shi Xian,4,411200
411271,He Nan San Men Xia Jing Ji Kai Fa Qu,4,411200
411281,Yi Ma Shi,4,411200
411282,Ling Bao Shi,4,411200
411302,Wan Cheng Qu,4,411300
411303,Wo Long Qu,4,411300
411321,Nan Zhao Xian,4,411300
411322,Fang Cheng Xian,4,411300
411323,Xi Xia Xian,4,411300
411324,Zhen Ping Xian,4,411300
411325,Nei Xiang Xian,4,411300
411326,Xi Chuan Xian,4,411300
411327,She Qi Xian,4,411300
411328,Tang He Xian,4,411300
411329,Xin Ye Xian,4,411300
411330,Tong Bai Xian,4,411300
411371,Nan Yang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,411300
411372,Nan Yang Shi Cheng Xiang Yi Ti Hua Shi Fan Qu,4,411300
411381,Deng Zhou Shi,4,411300
411402,Liang Yuan Qu,4,411400
411403,Sui Yang Qu,4,411400
411421,Min Quan Xian,4,411400
411422,Sui Xian,4,411400
411423,Ning Ling Xian,4,411400
411424,Zhe Cheng Xian,4,411400
411425,Yu Cheng Xian,4,411400
411426,Xia Yi Xian,4,411400
411471,Yu Dong Zong He Wu Liu Chan Ye Ju Ji Qu,4,411400
411472,He Nan Shang Qiu Jing Ji Kai Fa Qu,4,411400
411481,Yongcity,4,411400
411502,Shi He Qu,4,411500
411503,Ping Qiao Qu,4,411500
411521,Luo Shan Xian,4,411500
411522,Guang Shan Xian,4,411500
411523,Xin Xian,4,411500
411524,Shang Cheng Xian,4,411500
411525,Gu Shi Xian,4,411500
411526,Huang Chuan Xian,4,411500
411527,Huai Bin Xian,4,411500
411528,Xi Xian,4,411500
411571,Xin Yang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,411500
411602,Chuan Hui Qu,4,411600
411603,Huai Yang Qu,4,411600
411621,Fu Gou Xian,4,411600
411622,Xi Hua Xian,4,411600
411623,Shang Shui Xian,4,411600
411624,Shen Qiu Xian,4,411600
411625,Dan Cheng Xian,4,411600
411627,Tai Kang Xian,4,411600
411628,Lu Yi Xian,4,411600
411671,He NanweekKou Jing Ji Kai Fa Qu,4,411600
411681,Xiangcity,4,411600
411702,Yi Cheng Qu,4,411700
411721,Xi Ping Xian,4,411700
411722,Shang Cai Xian,4,411700
411723,Ping Yu Xian,4,411700
411724,Zheng Yang Xian,4,411700
411725,Que Shan Xian,4,411700
411726,Bi Yang Xian,4,411700
411727,Ru Nan Xian,4,411700
411728,Sui Ping Xian,4,411700
411729,Xin Cai Xian,4,411700
411771,He Nan Zhu Ma Dian Jing Ji Kai Fa Qu,4,411700
419001,Ji Yuan Shi,4,419000
420102,Jiang An Qu,4,420100
420103,Jiang Han Qu,4,420100
420104,Qiao Kou Qu,4,420100
420105,Han Yang Qu,4,420100
420106,Wu Chang Qu,4,420100
420107,Qing Shan Qu,4,420100
420111,Hong Shan Qu,4,420100
420112,Dong Xi Hu Qu,4,420100
420113,Han Nan Qu,4,420100
420114,Cai Dian Qu,4,420100
420115,Jiang Xia Qu,4,420100
420116,Huang Pi Qu,4,420100
420117,Xin Zhou Qu,4,420100
420202,Huang Shi Gang Qu,4,420200
420203,Xi Sai Shan Qu,4,420200
420204,Xia Lu Qu,4,420200
420205,Tie Shan Qu,4,420200
420222,Yang Xin Xian,4,420200
420281,Da Ye Shi,4,420200
420302,Mao Jian Qu,4,420300
420303,Zhang Wan Qu,4,420300
420304,Yun Yang Qu,4,420300
420322,Yun Xi Xian,4,420300
420323,Zhu Shan Xian,4,420300
420324,Zhu Xi Xian,4,420300
420325,Fang Xian,4,420300
420381,Dan Jiang Kou Shi,4,420300
420502,Xi Ling Qu,4,420500
420503,Wu Jia Gang Qu,4,420500
420504,Dian Jun Qu,4,420500
420505,Xiao Ting Qu,4,420500
420506,Yi Ling Qu,4,420500
420525,Yuan An Xian,4,420500
420526,Xing Shan Xian,4,420500
420527,Zi Gui Xian,4,420500
420528,Zhang Yang Tu Jia Zu Zi Zhi Xian,4,420500
420529,Wu Feng Tu Jia Zu Zi Zhi Xian,4,420500
420581,Yi Du Shi,4,420500
420582,Dang Yang Shi,4,420500
420583,Zhi Jiang Shi,4,420500
420602,Xiang Cheng Qu,4,420600
420606,Fan Cheng Qu,4,420600
420607,Xiang Zhou Qu,4,420600
420624,Nan Zhang Xian,4,420600
420625,Gu Cheng Xian,4,420600
420626,Bao Kang Xian,4,420600
420682,Lao He Kou Shi,4,420600
420683,Zao Yang Shi,4,420600
420684,Yicity,4,420600
420702,Liang Zi Hu Qu,4,420700
420703,Hua Rong Qu,4,420700
420704,E Cheng Qu,4,420700
420802,Dong Bao Qu,4,420800
420804,Duo Dao Qu,4,420800
420822,Sha Yang Xian,4,420800
420881,Zhong Xiang Shi,4,420800
420882,Jing Shan Shi,4,420800
420902,Xiao Nan Qu,4,420900
420921,Xiao Chang Xian,4,420900
420922,Da Wu Xian,4,420900
420923,Yun Meng Xian,4,420900
420981,Yingcity,4,420900
420982,An Lu Shi,4,420900
420984,Han Chuan Shi,4,420900
421002,Sha Shi Qu,4,421000
421003,Jing Zhou Qu,4,421000
421022,Gong An Xian,4,421000
421024,Jiang Ling Xian,4,421000
421071,Jing Zhou Jing Ji Ji Shu Kai Fa Qu,4,421000
421081,Shi Shou Shi,4,421000
421083,Hong Hu Shi,4,421000
421087,Song Zi Shi,4,421000
421088,Jian Li Shi,4,421000
421102,Huang Zhou Qu,4,421100
421121,Tuan Feng Xian,4,421100
421122,Hong An Xian,4,421100
421123,Luo Tian Xian,4,421100
421124,Ying Shan Xian,4,421100
421125,Xi Shui Xian,4,421100
421126,Qi Chun Xian,4,421100
421127,Huang Mei Xian,4,421100
421171,Long Gan Hu Guan Li Qu,4,421100
421181,Macity,4,421100
421182,Wu Xue Shi,4,421100
421202,Xian An Qu,4,421200
421221,Jia Yu Xian,4,421200
421222,Tong Cheng Xian,4,421200
421223,Chong Yang Xian,4,421200
421224,Tong Shan Xian,4,421200
421281,Chi Bi Shi,4,421200
421303,Ceng Dou Qu,4,421300
421321,Sui Xian,4,421300
421381,Guang Shui Shi,4,421300
422801,En Shi Shi,4,422800
422802,Li Chuan Shi,4,422800
422822,Jian Shi Xian,4,422800
422823,Ba Dong Xian,4,422800
422825,Xuan En Xian,4,422800
422826,Xian Feng Xian,4,422800
422827,Lai Feng Xian,4,422800
422828,He Feng Xian,4,422800
429004,Xian Tao Shi,4,429000
429005,Qian Jiang Shi,4,429000
429006,Tian Men Shi,4,429000
429021,Shen Nong Jia Lin Qu,4,429000
430102,Fu Rong Qu,4,430100
430103,Tian Xin Qu,4,430100
430104,Yue Lu Qu,4,430100
430105,Kai Fu Qu,4,430100
430111,Yu Hua Qu,4,430100
430112,Wang Cheng Qu,4,430100
430121,Chang Sha Xian,4,430100
430181,Liu Yang Shi,4,430100
430182,Ning Xiang Shi,4,430100
430202,He Tang Qu,4,430200
430203,Lu Song Qu,4,430200
430204,Shi Feng Qu,4,430200
430211,Tian Yuan Qu,4,430200
430212,Lu Kou Qu,4,430200
430223,You Xian,4,430200
430224,Cha Ling Xian,4,430200
430225,Yan Ling Xian,4,430200
430271,Yun Long Shi Fan Qu,4,430200
430281,Li Ling Shi,4,430200
430302,Yu Hu Qu,4,430300
430304,Yue Tang Qu,4,430300
430321,Xiang Tan Xian,4,430300
430371,Hu Nan Xiang Tan Gao Xin Ji Shu Chan Ye Yuan Qu,4,430300
430372,Xiang Tan Zhao Shan Shi Fan Qu,4,430300
430373,Xiang Tan Jiu Hua Shi Fan Qu,4,430300
430381,Xiang Xiang Shi,4,430300
430382,Shao Shan Shi,4,430300
430405,Zhu Hui Qu,4,430400
430406,Yan Feng Qu,4,430400
430407,Shi Gu Qu,4,430400
430408,Zheng Xiang Qu,4,430400
430412,Nan Yue Qu,4,430400
430421,Heng Yang Xian,4,430400
430422,Heng Nan Xian,4,430400
430423,Heng Shan Xian,4,430400
430424,Heng Dong Xian,4,430400
430426,Qi Dong Xian,4,430400
430471,Heng Yang Zong He Bao Shui Qu,4,430400
430472,Hu Nan Heng Yang Gao Xin Ji Shu Chan Ye Yuan Qu,4,430400
430473,Hu Nan Heng Yang Song Mu Jing Ji Kai Fa Qu,4,430400
430481,Lei Yang Shi,4,430400
430482,Chang Ning Shi,4,430400
430502,Shuang Qing Qu,4,430500
430503,Da Xiang Qu,4,430500
430511,Bei Ta Qu,4,430500
430522,Xin Shao Xian,4,430500
430523,Shao Yang Xian,4,430500
430524,Long Hui Xian,4,430500
430525,Dong Kou Xian,4,430500
430527,Sui Ning Xian,4,430500
430528,Xin Ning Xian,4,430500
430529,Cheng Bu Miao Zu Zi Zhi Xian,4,430500
430581,Wu Gang Shi,4,430500
430582,Shao Dong Shi,4,430500
430602,Yue Yang Lou Qu,4,430600
430603,Yun Xi Qu,4,430600
430611,Jun Shan Qu,4,430600
430621,Yue Yang Xian,4,430600
430623,Hua Rong Xian,4,430600
430624,Xiang Yin Xian,4,430600
430626,Ping Jiang Xian,4,430600
430671,Yue Yang Shi Qu Yuan Guan Li Qu,4,430600
430681,Mi Luo Shi,4,430600
430682,Lin Xiang Shi,4,430600
430702,Wu Ling Qu,4,430700
430703,Ding Cheng Qu,4,430700
430721,An Xiang Xian,4,430700
430722,Han Shou Xian,4,430700
430723,Li Xian,4,430700
430724,Lin Li Xian,4,430700
430725,Tao Yuan Xian,4,430700
430726,Shi Men Xian,4,430700
430771,Chang De Shi Xi Dong Ting Guan Li Qu,4,430700
430781,Jin Shi Shi,4,430700
430802,Yong Ding Qu,4,430800
430811,Wu Ling Yuan Qu,4,430800
430821,Ci Li Xian,4,430800
430822,Sang Zhi Xian,4,430800
430902,Zi Yang Qu,4,430900
430903,He Shan Qu,4,430900
430921,Nan Xian,4,430900
430922,Tao Jiang Xian,4,430900
430923,An Hua Xian,4,430900
430971,Yi Yang Shi Da Tong Hu Guan Li Qu,4,430900
430972,Hu Nan Yi Yang Gao Xin Ji Shu Chan Ye Yuan Qu,4,430900
430981,Yuan Jiang Shi,4,430900
431002,Bei Hu Qu,4,431000
431003,Su Xian Qu,4,431000
431021,Gui Yang Xian,4,431000
431022,Yi Zhang Xian,4,431000
431023,Yong Xing Xian,4,431000
431024,Jia He Xian,4,431000
431025,Lin Wu Xian,4,431000
431026,Ru Cheng Xian,4,431000
431027,Gui Dong Xian,4,431000
431028,An Ren Xian,4,431000
431081,Zi Xing Shi,4,431000
431102,Ling Ling Qu,4,431100
431103,Leng Shui Tan Qu,4,431100
431122,Dong An Xian,4,431100
431123,Shuang Pai Xian,4,431100
431124,Dao Xian,4,431100
431125,Jiang Yong Xian,4,431100
431126,Ning Yuan Xian,4,431100
431127,Lan Shan Xian,4,431100
431128,Xin Tian Xian,4,431100
431129,Jiang Hua Yao Zu Zi Zhi Xian,4,431100
431171,Yong Zhou Jing Ji Ji Shu Kai Fa Qu,4,431100
431173,Yong Zhou Shi Hui Long Wei Guan Li Qu,4,431100
431181,Qi Yang Shi,4,431100
431202,He Cheng Qu,4,431200
431221,Zhong Fang Xian,4,431200
431222,Yuan Ling Xian,4,431200
431223,Chen Xi Xian,4,431200
431224,Xu Pu Xian,4,431200
431225,Hui Tong Xian,4,431200
431226,Ma Yang Miao Zu Zi Zhi Xian,4,431200
431227,Xin Huang Dong Zu Zi Zhi Xian,4,431200
431228,Zhi Jiang Dong Zu Zi Zhi Xian,4,431200
431229,Jing Zhou Miao Zu Dong Zu Zi Zhi Xian,4,431200
431230,Tong Dao Dong Zu Zi Zhi Xian,4,431200
431271,Huai Hua Shi Hong Jiang Guan Li Qu,4,431200
431281,Hong Jiang Shi,4,431200
431302,Lou Xing Qu,4,431300
431321,Shuang Feng Xian,4,431300
431322,Xin Hua Xian,4,431300
431381,Leng Shui Jiang Shi,4,431300
431382,Lian Yuan Shi,4,431300
433101,Ji Shou Shi,4,433100
433122,Lu Xi Xian,4,433100
433123,Feng Huang Xian,4,433100
433124,Hua Yuan Xian,4,433100
433125,Bao Jing Xian,4,433100
433126,Gu Zhang Xian,4,433100
433127,Yong Shun Xian,4,433100
433130,Long Shan Xian,4,433100
440103,Li Wan Qu,4,440100
440104,Yue Xiu Qu,4,440100
440105,Hai Zhu Qu,4,440100
440106,Tian He Qu,4,440100
440111,Bai Yun Qu,4,440100
440112,Huang Pu Qu,4,440100
440113,Pan Yu Qu,4,440100
440114,Hua Dou Qu,4,440100
440115,Nan Sha Qu,4,440100
440117,Cong Hua Qu,4,440100
440118,Zeng Cheng Qu,4,440100
440203,Wu Jiang Qu,4,440200
440204,Zhen Jiang Qu,4,440200
440205,Qu Jiang Qu,4,440200
440222,Shi Xing Xian,4,440200
440224,Ren Hua Xian,4,440200
440229,Weng Yuan Xian,4,440200
440232,Ru Yuan Yao Zu Zi Zhi Xian,4,440200
440233,Xin Feng Xian,4,440200
440281,Le Chang Shi,4,440200
440282,Nan Xiong Shi,4,440200
440303,Luo Hu Qu,4,440300
440304,Fu Tian Qu,4,440300
440305,Nan Shan Qu,4,440300
440306,Bao An Qu,4,440300
440307,Long Gang Qu,4,440300
440308,Yan Tian Qu,4,440300
440309,Long Hua Qu,4,440300
440310,Ping Shan Qu,4,440300
440311,Guang Ming Qu,4,440300
440402,Xiang Zhou Qu,4,440400
440403,Dou Men Qu,4,440400
440404,Jin Wan Qu,4,440400
440507,Long Hu Qu,4,440500
440511,Jin Ping Qu,4,440500
440512,Hao Jiang Qu,4,440500
440513,Chao Yang Qu,4,440500
440514,Chao Nan Qu,4,440500
440515,Cheng Hai Qu,4,440500
440523,Nan Ao Xian,4,440500
440604,Chan Cheng Qu,4,440600
440605,Nan Hai Qu,4,440600
440606,Shun De Qu,4,440600
440607,San Shui Qu,4,440600
440608,Gao Ming Qu,4,440600
440703,Peng Jiang Qu,4,440700
440704,Jiang Hai Qu,4,440700
440705,Xin Hui Qu,4,440700
440781,Tai Shan Shi,4,440700
440783,Kai Ping Shi,4,440700
440784,He Shan Shi,4,440700
440785,En Ping Shi,4,440700
440802,Chi Kan Qu,4,440800
440803,Xia Shan Qu,4,440800
440804,Po Tou Qu,4,440800
440811,Ma Zhang Qu,4,440800
440823,Sui Xi Xian,4,440800
440825,Xu Wen Xian,4,440800
440881,Lian Jiang Shi,4,440800
440882,Lei Zhou Shi,4,440800
440883,Wu Chuan Shi,4,440800
440902,Mao Nan Qu,4,440900
440904,Dian Bai Qu,4,440900
440981,Gao Zhou Shi,4,440900
440982,Hua Zhou Shi,4,440900
440983,Xin Yi Shi,4,440900
441202,Duan Zhou Qu,4,441200
441203,Ding Hu Qu,4,441200
441204,Gao Yao Qu,4,441200
441223,Guang Ning Xian,4,441200
441224,Huai Ji Xian,4,441200
441225,Feng Kai Xian,4,441200
441226,De Qing Xian,4,441200
441284,Si Hui Shi,4,441200
441302,Hui Cheng Qu,4,441300
441303,Hui Yang Qu,4,441300
441322,Bo Luo Xian,4,441300
441323,Hui Dong Xian,4,441300
441324,Long Men Xian,4,441300
441402,Mei Jiang Qu,4,441400
441403,Mei Xian Qu,4,441400
441422,Da Bu Xian,4,441400
441423,Feng Shun Xian,4,441400
441424,Wu Hua Xian,4,441400
441426,Ping Yuan Xian,4,441400
441427,Jiao Ling Xian,4,441400
441481,Xing Ning Shi,4,441400
441502,Cheng Qu,4,441500
441521,Hai Feng Xian,4,441500
441523,Lu He Xian,4,441500
441581,Lu Feng Shi,4,441500
441602,Yuan Cheng Qu,4,441600
441621,Zi Jin Xian,4,441600
441622,Long Chuan Xian,4,441600
441623,Lian Ping Xian,4,441600
441624,He Ping Xian,4,441600
441625,Dong Yuan Xian,4,441600
441702,Jiang Cheng Qu,4,441700
441704,Yang Dong Qu,4,441700
441721,Yang Xi Xian,4,441700
441781,Yang Chun Shi,4,441700
441802,Qing Cheng Qu,4,441800
441803,Qing Xin Qu,4,441800
441821,Fu Gang Xian,4,441800
441823,Yang Shan Xian,4,441800
441825,Lian Shan Zhuang Zu Yao Zu Zi Zhi Xian,4,441800
441826,Lian Nan Yao Zu Zi Zhi Xian,4,441800
441881,Ying De Shi,4,441800
441882,Lian Zhou Shi,4,441800
445102,Xiang Qiao Qu,4,445100
445103,Chao An Qu,4,445100
445122,Rao Ping Xian,4,445100
445202,Rong Cheng Qu,4,445200
445203,Jie Dong Qu,4,445200
445222,Jie Xi Xian,4,445200
445224,Hui Lai Xian,4,445200
445281,Pu Ning Shi,4,445200
445302,Yun Cheng Qu,4,445300
445303,Yun An Qu,4,445300
445321,Xin Xing Xian,4,445300
445322,Yu Nan Xian,4,445300
445381,Luo Ding Shi,4,445300
450102,Xing Ning Qu,4,450100
450103,Qing Xiu Qu,4,450100
450105,Jiang Nan Qu,4,450100
450107,Xi Xiang Tang Qu,4,450100
450108,Liang Qing Qu,4,450100
450109,Yong Ning Qu,4,450100
450110,Wu Ming Qu,4,450100
450123,Long An Xian,4,450100
450124,Ma Shan Xian,4,450100
450125,Shang Lin Xian,4,450100
450126,Bin Yang Xian,4,450100
450181,Heng Zhou Shi,4,450100
450202,Cheng Zhong Qu,4,450200
450203,Yu Feng Qu,4,450200
450204,Liu Nan Qu,4,450200
450205,Liu Bei Qu,4,450200
450206,Liu Jiang Qu,4,450200
450222,Liu Cheng Xian,4,450200
450223,Lu Zhai Xian,4,450200
450224,Rong An Xian,4,450200
450225,Rong Shui Miao Zu Zi Zhi Xian,4,450200
450226,San Jiang Dong Zu Zi Zhi Xian,4,450200
450302,Xiu Feng Qu,4,450300
450303,Die Cai Qu,4,450300
450304,Xiang Shan Qu,4,450300
450305,Qi Xing Qu,4,450300
450311,Yan Shan Qu,4,450300
450312,Lin Gui Qu,4,450300
450321,Yang Shuo Xian,4,450300
450323,Ling Chuan Xian,4,450300
450324,Quan Zhou Xian,4,450300
450325,Xing An Xian,4,450300
450326,Yong Fu Xian,4,450300
450327,Guan Yang Xian,4,450300
450328,Long Sheng Ge Zu Zi Zhi Xian,4,450300
450329,Zi Yuan Xian,4,450300
450330,Ping Le Xian,4,450300
450332,Gong Cheng Yao Zu Zi Zhi Xian,4,450300
450381,Li Pu Shi,4,450300
450403,Wan Xiu Qu,4,450400
450405,Zhang Zhou Qu,4,450400
450406,Long Wei Qu,4,450400
450421,Cang Wu Xian,4,450400
450422,Teng Xian,4,450400
450423,Meng Shan Xian,4,450400
450481,Cen Xi Shi,4,450400
450502,Hai Cheng Qu,4,450500
450503,Yin Hai Qu,4,450500
450512,Tie Shan Gang Qu,4,450500
450521,He Pu Xian,4,450500
450602,Gang Kou Qu,4,450600
450603,Fang Cheng Qu,4,450600
450621,Shang Si Xian,4,450600
450681,Dong Xing Shi,4,450600
450702,Qin Nan Qu,4,450700
450703,Qin Bei Qu,4,450700
450721,Ling Shan Xian,4,450700
450722,Pu Bei Xian,4,450700
450802,Gang Bei Qu,4,450800
450803,Gang Nan Qu,4,450800
450804,Tan Tang Qu,4,450800
450821,Ping Nan Xian,4,450800
450881,Gui Ping Shi,4,450800
450902,Yu Zhou Qu,4,450900
450903,Fu Mian Qu,4,450900
450921,Rong Xian,4,450900
450922,Lu Chuan Xian,4,450900
450923,Bo Bai Xian,4,450900
450924,Xing Ye Xian,4,450900
450981,Bei Liu Shi,4,450900
451002,You Jiang Qu,4,451000
451003,Tian Yang Qu,4,451000
451022,Tian Dong Xian,4,451000
451024,De Bao Xian,4,451000
451026,Na Po Xian,4,451000
451027,Ling Yun Xian,4,451000
451028,Le Ye Xian,4,451000
451029,Tian Lin Xian,4,451000
451030,Xi Lin Xian,4,451000
451031,Long Lin Ge Zu Zi Zhi Xian,4,451000
451081,Jing Xi Shi,4,451000
451082,Ping Guo Shi,4,451000
451102,Ba Bu Qu,4,451100
451103,Ping Gui Qu,4,451100
451121,Zhao Ping Xian,4,451100
451122,Zhong Shan Xian,4,451100
451123,Fu Chuan Yao Zu Zi Zhi Xian,4,451100
451202,Jin Cheng Jiang Qu,4,451200
451203,Yi Zhou Qu,4,451200
451221,Nan Dan Xian,4,451200
451222,Tian E Xian,4,451200
451223,Feng Shan Xian,4,451200
451224,Dong Lan Xian,4,451200
451225,Luo Cheng Mu Lao Zu Zi Zhi Xian,4,451200
451226,Huan Jiang Mao Nan Zu Zi Zhi Xian,4,451200
451227,Ba Ma Yao Zu Zi Zhi Xian,4,451200
451228,Dou An Yao Zu Zi Zhi Xian,4,451200
451229,Da Hua Yao Zu Zi Zhi Xian,4,451200
451302,Xing Bin Qu,4,451300
451321,Xin Cheng Xian,4,451300
451322,Xiang Zhou Xian,4,451300
451323,Wu Xuan Xian,4,451300
451324,Jin Xiu Yao Zu Zi Zhi Xian,4,451300
451381,He Shan Shi,4,451300
451402,Jiang Zhou Qu,4,451400
451421,Fu Sui Xian,4,451400
451422,Ning Ming Xian,4,451400
451423,Long Zhou Xian,4,451400
451424,Da Xin Xian,4,451400
451425,Tian Deng Xian,4,451400
451481,Ping Xiang Shi,4,451400
460105,Xiu Ying Qu,4,460100
460106,Long Hua Qu,4,460100
460107,Qiong Shan Qu,4,460100
460108,Mei Lan Qu,4,460100
460202,Hai Tang Qu,4,460200
460203,Ji Yang Qu,4,460200
460204,Tian Ya Qu,4,460200
460205,Ya Zhou Qu,4,460200
460321,Xi Sha Qun Dao,4,460300
460322,Nan Sha Qun Dao,4,460300
460323,Zhong Sha Qun Dao De Dao Jiao Ji Qi Hai Yu,4,460300
469001,Wu Zhi Shan Shi,4,469000
469002,Qiong Hai Shi,4,469000
469005,Wen Chang Shi,4,469000
469006,Wan Ning Shi,4,469000
469007,Dong Fang Shi,4,469000
469021,Ding An Xian,4,469000
469022,Tun Chang Xian,4,469000
469023,Cheng Mai Xian,4,469000
469024,Lin Gao Xian,4,469000
469025,Bai Sha Li Zu Zi Zhi Xian,4,469000
469026,Chang Jiang Li Zu Zi Zhi Xian,4,469000
469027,Le Dong Li Zu Zi Zhi Xian,4,469000
469028,Ling Shui Li Zu Zi Zhi Xian,4,469000
469029,Bao Ting Li Zu Miao Zu Zi Zhi Xian,4,469000
469030,Qiong Zhong Li Zu Miao Zu Zi Zhi Xian,4,469000
500101,Wan Zhou Qu,4,500100
500102,Fu Ling Qu,4,500100
500103,Yu Zhong Qu,4,500100
500104,Da Du Kou Qu,4,500100
500105,Jiang Bei Qu,4,500100
500106,Sha Ping Ba Qu,4,500100
500107,Jiu Long Po Qu,4,500100
500108,Nan An Qu,4,500100
500109,Bei Bei Qu,4,500100
500110,Qi Jiang Qu,4,500100
500111,Da Zu Qu,4,500100
500112,Yu Bei Qu,4,500100
500113,Ba Nan Qu,4,500100
500114,Qian Jiang Qu,4,500100
500115,Chang Shou Qu,4,500100
500116,Jiang Jin Qu,4,500100
500117,He Chuan Qu,4,500100
500118,Yong Chuan Qu,4,500100
500119,Nan Chuan Qu,4,500100
500120,Bi Shan Qu,4,500100
500151,Tong Liang Qu,4,500100
500152,Tong Nan Qu,4,500100
500153,Rong Chang Qu,4,500100
500154,Kai Zhou Qu,4,500100
500155,Liang Ping Qu,4,500100
500156,Wu Long Qu,4,500100
500229,Cheng Kou Xian,4,500100
500230,Feng Dou Xian,4,500100
500231,Dian Jiang Xian,4,500100
500233,Zhong Xian,4,500100
500235,Yun Yang Xian,4,500100
500236,Feng Jie Xian,4,500100
500237,Wu Shan Xian,4,500100
500238,Wu Xi Xian,4,500100
500240,Shi Zhu Tu Jia Zu Zi Zhi Xian,4,500100
500241,Xiu Shan Tu Jia Zu Miao Zu Zi Zhi Xian,4,500100
500242,You Yang Tu Jia Zu Miao Zu Zi Zhi Xian,4,500100
500243,Peng Shui Miao Zu Tu Jia Zu Zi Zhi Xian,4,500100
510104,Jin Jiang Qu,4,510100
510105,Qing Yang Qu,4,510100
510106,Jin Niu Qu,4,510100
510107,Wu Hou Qu,4,510100
510108,Cheng Hua Qu,4,510100
510112,Long Quan Yi Qu,4,510100
510113,Qing Bai Jiang Qu,4,510100
510114,Xin Dou Qu,4,510100
510115,Wen Jiang Qu,4,510100
510116,Shuang Liu Qu,4,510100
510117,Pi Dou Qu,4,510100
510118,Xin Jin Qu,4,510100
510121,Jin Tang Xian,4,510100
510129,Da Yi Xian,4,510100
510131,Pu Jiang Xian,4,510100
510181,Du Jiang Yan Shi,4,510100
510182,Peng Zhou Shi,4,510100
510183,Qiong Lai Shi,4,510100
510184,Chong Zhou Shi,4,510100
510185,Jian Yang Shi,4,510100
510302,Zi Liu Jing Qu,4,510300
510303,Gong Jing Qu,4,510300
510304,Da An Qu,4,510300
510311,Yan Tan Qu,4,510300
510321,Rong Xian,4,510300
510322,Fu Shun Xian,4,510300
510402,Dong Qu,4,510400
510403,Xi Qu,4,510400
510411,Ren He Qu,4,510400
510421,Mi Yi Xian,4,510400
510422,Yan Bian Xian,4,510400
510502,Jiang Yang Qu,4,510500
510503,Na Xi Qu,4,510500
510504,Long Ma Tan Qu,4,510500
510521,Lu Xian,4,510500
510522,He Jiang Xian,4,510500
510524,Xu Yong Xian,4,510500
510525,Gu Lin Xian,4,510500
510603,Jing Yang Qu,4,510600
510604,Luo Jiang Qu,4,510600
510623,Zhong Jiang Xian,4,510600
510681,Guang Han Shi,4,510600
510682,Shen Fang Shi,4,510600
510683,Mian Zhu Shi,4,510600
510703,Fu Cheng Qu,4,510700
510704,You Xian Qu,4,510700
510705,An Zhou Qu,4,510700
510722,San Tai Xian,4,510700
510723,Yan Ting Xian,4,510700
510725,Zi Tong Xian,4,510700
510726,Bei Chuan Qiang Zu Zi Zhi Xian,4,510700
510727,Ping Wu Xian,4,510700
510781,Jiang You Shi,4,510700
510802,Li Zhou Qu,4,510800
510811,Zhao Hua Qu,4,510800
510812,Chao Tian Qu,4,510800
510821,Wang Cang Xian,4,510800
510822,Qing Chuan Xian,4,510800
510823,Jian Ge Xian,4,510800
510824,Cang Xi Xian,4,510800
510903,Chuan Shan Qu,4,510900
510904,An Ju Qu,4,510900
510921,Peng Xi Xian,4,510900
510923,Da Ying Xian,4,510900
510981,She Hong Shi,4,510900
511002,Shi Zhong Qu,4,511000
511011,Dong Xing Qu,4,511000
511024,Wei Yuan Xian,4,511000
511025,Zi Zhong Xian,4,511000
511071,Nei Jiang Jing Ji Kai Fa Qu,4,511000
511083,Long Chang Shi,4,511000
511102,Shi Zhong Qu,4,511100
511111,Sha Wan Qu,4,511100
511112,Wu Tong Qiao Qu,4,511100
511113,Jin Kou He Qu,4,511100
511123,Qian Wei Xian,4,511100
511124,Jing Yan Xian,4,511100
511126,Jia Jiang Xian,4,511100
511129,Mu Chuan Xian,4,511100
511132,E Bian Yi Zu Zi Zhi Xian,4,511100
511133,Ma Bian Yi Zu Zi Zhi Xian,4,511100
511181,E Mei Shan Shi,4,511100
511302,Shun Qing Qu,4,511300
511303,Gao Ping Qu,4,511300
511304,Jia Ling Qu,4,511300
511321,Nan Bu Xian,4,511300
511322,Ying Shan Xian,4,511300
511323,Peng An Xian,4,511300
511324,Yi Long Xian,4,511300
511325,Xi Chong Xian,4,511300
511381,Lang Zhong Shi,4,511300
511402,Dong Po Qu,4,511400
511403,Peng Shan Qu,4,511400
511421,Ren Shou Xian,4,511400
511423,Hong Ya Xian,4,511400
511424,Dan Leng Xian,4,511400
511425,Qing Shen Xian,4,511400
511502,Cui Ping Qu,4,511500
511503,Nan Xi Qu,4,511500
511504,Xu Zhou Qu,4,511500
511523,Jiang An Xian,4,511500
511524,Zhang Ning Xian,4,511500
511525,Gao Xian,4,511500
511526,Gong Xian,4,511500
511527,Yun Lian Xian,4,511500
511528,Xing Wen Xian,4,511500
511529,Ping Shan Xian,4,511500
511602,Guang An Qu,4,511600
